conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
CNY 1,515
Price CNY 1,515
+CNY 6,997 taxes and charges","Coco Palm Dhuni Kolhu
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
ThulhaadhooShow on map
9.3
Scored 9.3
Superb
493 reviews
Location 9.5
Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 87m²
1 extra-large double bed
Free cancellation
1 night, 2 adults
CNY 1,515
Price CNY 1,515
+CNY 6,997 taxes and charges
See availability","9.3
Scored 9.3
Superb
493 reviews",Coco Palm Dhuni Kolhu,Thulhaadhoo,Beach Villa,4 out of 5
,"1 night, 2 adults
CNY 580
Price CNY 580
+CNY 136 taxes and charges","Breakfast included
Coco Villa
Opens in new window
ThoddooShow on map
9.6
Scored 9.6
Exceptional
206 reviews
Cleanliness 9.5
Deluxe Double or Twin Room with Garden View
Multiple bed types
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 580
Price CNY 580
+CNY 136 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
206 reviews",Coco Villa,Thoddoo,Deluxe Double or Twin Room with Garden View,3 out of 5
,"1 night, 2 adults
CNY 474CNY 332
Original price CNY 474. Current price CNY 332.
+CNY 53 taxes and charges","Breakfast included
Vilu Residence
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MaamigiliShow on map
9.9
Scored 9.9
Exceptional
17 reviews
Location 9.6
Standard Double Room
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
CNY 474CNY 332
Original price CNY 474. Current price CNY 332.
+CNY 53 taxes and charges
See availability","9.9
Scored 9.9
Exceptional
17 reviews",Vilu Residence,Maamigili,Standard Double Room,
,"1 night, 2 adults
CNY 822
Price CNY 822
+CNY 131 taxes and charges","Reethi Villa Vaavu Thinadhoo
Opens in new window
ThinadhooShow on map
8.9
Scored 8.9
Fabulous
9 reviews
Location 9.4
Deluxe Triple Room with Sea View
2 beds (1 single, 1 large double)
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 822
Price CNY 822
+CNY 131 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
9 reviews",Reethi Villa Vaavu Thinadhoo,Thinadhoo,Deluxe Triple Room with Sea View,3 out of 5
,"1 night, 2 adults
CNY 471
Price CNY 471
+CNY 75 taxes and charges","Breakfast included
Niru Isle Maldives
Opens in new window
GaafaruShow on map
9.1
Scored 9.1
Superb
39 reviews
Cleanliness 9.4
Deluxe Double or Twin Room
2 beds (1 single, 1 double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 471
Price CNY 471
+CNY 75 taxes and charges
See availability","9.1
Scored 9.1
Superb
39 reviews",Niru Isle Maldives,Gaafaru,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 1,014
Price CNY 1,014
+CNY 323 taxes and charges","Breakfast included
Marukab Plaza
Opens in new window
Male CityShow on map
8.2
Scored 8.2
Very good
716 reviews
Cleanliness 8.7
Standard Double Room (Free Return Airport Transport)
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
CNY 1,014
Price CNY 1,014
+CNY 323 taxes and charges
See availability","8.2
Scored 8.2
Very good
716 reviews",Marukab Plaza,Male City,Standard Double Room (Free Return Airport Transport),4 out of 5
,"1 night, 2 adults
CNY 424
Price CNY 424
+CNY 111 taxes and charges","Breakfast included
Vacanza Mathiveri
Opens in new window
MathiveriShow on map
9.3
Scored 9.3
Superb
99 reviews
Double Room
3 beds (2 singles, 1 double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 424
Price CNY 424
+CNY 111 taxes and charges
See availability","9.3
Scored 9.3
Superb
99 reviews",Vacanza Mathiveri,Mathiveri,Double Room,
,"1 night, 2 adults
CNY 362
Price CNY 362
Includes taxes and charges","Breakfast included
Green Vista Maafushi
Opens in new window
MaafushiShow on map
8.7
Scored 8.7
Fabulous
59 reviews
Budget Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 362
Price CNY 362
Includes taxes and charges
See availability","8.7
Scored 8.7
Fabulous
59 reviews",Green Vista Maafushi,Maafushi,Budget Double Room,3 out of 5
,"1 night, 2 adults
CNY 1,069
Price CNY 1,069
+CNY 338 taxes and charges","Breakfast included
Samann Grand
Opens in new window
Male CityShow on map
8.4
Scored 8.4
Very good
2,260 reviews
Cleanliness 8.7
Deluxe Double or Twin with Ocean View and Balcony (Free Return Airport Transfer)
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
1 night, 2 adults
CNY 1,069
Price CNY 1,069
+CNY 338 taxes and charges
See availability","8.4
Scored 8.4
Very good
2,260 reviews",Samann Grand,Male City,Deluxe Double or Twin with Ocean View and Balcony (Free Return Airport Transfer),4 out of 5
,"1 night, 2 adults
CNY 471
Price CNY 471
+CNY 173 taxes and charges","Breakfast included
Sunrise Inn
Opens in new window
ThoddooShow on map
9.0
Scored 9.0
Superb
130 reviews
Double or Twin Room
Multiple bed types
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 471
Price CNY 471
+CNY 173 taxes and charges
See availability","9.0
Scored 9.0
Superb
130 reviews",Sunrise Inn,Thoddoo,Double or Twin Room,4 out of 5
,"1 night, 2 adults
CNY 6,507CNY 5,205
Original price CNY 6,507. Current price CNY 5,205.
+CNY 10,079 taxes and charges","All-inclusive
Emerald Faarufushi Resort & Spa - Deluxe All Inclusive
Opens in new window
Raa AtollShow on map
9.8
Scored 9.8
Exceptional
98 reviews
Cleanliness 9.9
Beach Villa
Entire bungalow • 1 bedroom • 1 bathroom • 120m²
2 beds (1 extra-large double, 1 sofa bed)
All-inclusive
Free cancellation
Only 3 left at this price on our site
1 night, 2 adults
CNY 6,507CNY 5,205
Original price CNY 6,507. Current price CNY 5,205.
+CNY 10,079 taxes and charges
See availability","9.8
Scored 9.8
Exceptional
98 reviews",Emerald Faarufushi Resort & Spa - Deluxe All Inclusive,Raa Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 5,688
Price CNY 5,688
+CNY 1,657 taxes and charges","Breakfast included
Vakkaru Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Baa AtollShow on map
9.5
Scored 9.5
Exceptional
115 reviews
Location 9.6
Villa Standard
Breakfast included
1 night, 2 adults
CNY 5,688
Price CNY 5,688
+CNY 1,657 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
115 reviews",Vakkaru Maldives,Baa Atoll,Villa Standard,5 out of 5
,"1 night, 2 adults
CNY 646
Price CNY 646
+CNY 147 taxes and charges","Tourist Inn Grand
Opens in new window
Male CityShow on map
9.1
Scored 9.1
Superb
461 reviews
Cleanliness 9.5
Superior Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
CNY 646
Price CNY 646
+CNY 147 taxes and charges
See availability","9.1
Scored 9.1
Superb
461 reviews",Tourist Inn Grand,Male City,Superior Double or Twin Room,
,"1 night, 2 adults
CNY 3,974CNY 2,782
Original price CNY 3,974. Current price CNY 2,782.
+CNY 6,654 taxes and charges","All meals included
Komandoo Island Resort & Spa
Opens in new window
KomandooShow on map
9.4
Scored 9.4
Superb
248 reviews
Location 9.3
Beach Villa
Entire bungalow • 1 bedroom • 1 bathroom • 55m²
1 large double bed
All meals included
Free cancellation
No prepayment needed – pay at the property
Only 7 left at this price on our site
1 night, 2 adults
CNY 3,974CNY 2,782
Original price CNY 3,974. Current price CNY 2,782.
+CNY 6,654 taxes and charges
See availability","9.4
Scored 9.4
Superb
248 reviews",Komandoo Island Resort & Spa,Komandoo,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 449
Price CNY 449
+CNY 167 taxes and charges","Alesara Guest House
Opens in new window
ThoddooShow on map
9.0
Scored 9.0
Superb
91 reviews
Cleanliness 9.0
Deluxe Double or Twin Room
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 449
Price CNY 449
+CNY 167 taxes and charges
See availability","9.0
Scored 9.0
Superb
91 reviews",Alesara Guest House,Thoddoo,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 4,673
Price CNY 4,673
+CNY 1,377 taxes and charges","All-inclusive
VARU by Atmosphere - Premium All Inclusive with Free Transfers
Opens in new window
North Male AtollShow on map
Sustainability certification
9.4
Scored 9.4
Superb
831 reviews
Cleanliness 9.7
Beach Villa
Multiple bed types
All-inclusive
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
CNY 4,673
Price CNY 4,673
+CNY 1,377 taxes and charges
See availability","9.4
Scored 9.4
Superb
831 reviews",VARU by Atmosphere - Premium All Inclusive with Free Transfers,North Male Atoll,Beach Villa,5 out of 5
,"1 night, 2 adults
CNY 379
Price CNY 379
+CNY 126 taxes and charges","Sorenzo Maldives
Opens in new window
ThoddooShow on map
8.8
Scored 8.8
Fabulous
65 reviews
Deluxe Double Room
1 large double bed
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 379
Price CNY 379
+CNY 126 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
65 reviews",Sorenzo Maldives,Thoddoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 4,521
Price CNY 4,521
+CNY 8,130 taxes and charges","All meals included
Cora Cora Maldives - Premium All-Inclusive Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Raa AtollShow on map
Sustainability certification
9.1
Scored 9.1
Superb
233 reviews
Cleanliness 9.4
Lagoon Villa
2 beds (1 extra-large double, 1 sofa bed)
All meals included
1 night, 2 adults
CNY 4,521
Price CNY 4,521
+CNY 8,130 taxes and charges
See availability","9.1
Scored 9.1
Superb
233 reviews",Cora Cora Maldives - Premium All-Inclusive Resort,Raa Atoll,Lagoon Villa,5 out of 5
,"1 night, 2 adults
CNY 551
Price CNY 551
Includes taxes and charges","Breakfast included
EQUATOR RETREAT
Opens in new window
FuvahmulahShow on map
8.2
Scored 8.2
Very good
5 reviews
Cleanliness 8.5
Deluxe Double or Twin Room
2 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 551
Price CNY 551
Includes taxes and charges
See availability","8.2
Scored 8.2
Very good
5 reviews",EQUATOR RETREAT,Fuvahmulah,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
CNY 1,011
Price CNY 1,011
+CNY 322 taxes and charges","Village Hideaways & Spas
Opens in new window
FulhadhooShow on map
9.2
Scored 9.2
Superb
24 reviews
Location 9.7
Double Room with Garden View
1 double bed
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 1,011
Price CNY 1,011
+CNY 322 taxes and charges
See availability","9.2
Scored 9.2
Superb
24 reviews",Village Hideaways & Spas,Fulhadhoo,Double Room with Garden View,3 out of 5
,"1 night, 2 adults
CNY 848CNY 636
Original price CNY 848. Current price CNY 636.
+CNY 219 taxes and charges","Breakfast included
MAMELLO Beach Club Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
FeridhooShow on map
9.9
Scored 9.9
Exceptional
22 reviews
Location 9.9
Getaway Deal
Deluxe Double Room
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site
1 night, 2 adults
CNY 848CNY 636
Original price CNY 848. Current price CNY 636.
+CNY 219 taxes and charges
See availability","9.9
Scored 9.9
Exceptional
22 reviews",MAMELLO Beach Club Maldives,Feridhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 1,513
Price CNY 1,513
+CNY 6,807 taxes and charges","Breakfast included
Nika Island Resort & Spa, Maldives
Opens in new window
Nika IslandShow on map
8.7
Scored 8.7
Fabulous
115 reviews
Garden Room
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site
1 night, 2 adults
CNY 1,513
Price CNY 1,513
+CNY 6,807 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
115 reviews","Nika Island Resort & Spa, Maldives",Nika Island,Garden Room,5 out of 5
,"1 night, 2 adults
CNY 587
Price CNY 587
+CNY 205 taxes and charges","Breakfast included
Triton Prestige Seaview and Spa
Opens in new window
MaafushiShow on map
8.6
Scored 8.6
Fabulous
1,095 reviews
Cleanliness 9.2
Standard Double or Twin Room with Balcony
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
CNY 587
Price CNY 587
+CNY 205 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
1,095 reviews",Triton Prestige Seaview and Spa,Maafushi,Standard Double or Twin Room with Balcony,4 out of 5
,"1 night, 2 adults
CNY 2,898
Price CNY 2,898
+CNY 8,856 taxes and charges","Breakfast included
The Westin Maldives Miriandhoo Resort
Opens in new window
Baa AtollShow on map
9.0
Scored 9.0
Superb
52 reviews
Family Beach Villa with Pool Access, 2 Queen Beds
Entire villa • 1 bedroom • 1 bathroom • 140m²
2 large double beds
Breakfast included
Only 4 left at this price on our site
1 night, 2 adults
CNY 2,898
Price CNY 2,898
+CNY 8,856 taxes and charges
See availability","9.0
Scored 9.0
Superb
52 reviews",The Westin Maldives Miriandhoo Resort,Baa Atoll,"Family Beach Villa with Pool Access, 2 Queen Beds",5 out of 5
,"1 night, 2 adults
CNY 9,563CNY 7,172
Original price CNY 9,563. Current price CNY 7,172.
+CNY 16,857 taxes and charges","Breakfast included
Amilla Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
KihaadhooShow on map
Sustainability certification
9.7
Scored 9.7
Exceptional
114 reviews
Location 9.8
Getaway Deal
Sunset Water Pool Villa – with 25% off on seaplane transfer for stays till 24th December 2024 for 2 Adults
Private suite
1 extra-large double bed
Breakfast included
1 night, 2 adults
CNY 9,563CNY 7,172
Original price CNY 9,563. Current price CNY 7,172.
+CNY 16,857 taxes and charges
See availability","9.7
Scored 9.7
Exceptional
114 reviews",Amilla Maldives,Kihaadhoo,Sunset Water Pool Villa – with 25% off on seaplane transfer for stays till 24th December 2024 for 2 Adults,5 out of 5
,"1 night, 2 adults
CNY 462
Price CNY 462
+CNY 171 taxes and charges","Liberty Guesthouse Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MahibadhooShow on map
8.6
Scored 8.6
Fabulous
39 reviews
Deluxe Double Room
2 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site
1 night, 2 adults
CNY 462
Price CNY 462
+CNY 171 taxes and charges
See availability","8.6
Scored 8.6
Fabulous
39 reviews",Liberty Guesthouse Maldives,Mahibadhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
CNY 2,101
Price CNY 2,101
+CNY 667 taxes and charges","Breakfast included
Sheraton Maldives Full Moon Resort & Spa
Opens in new window
North Male AtollShow on map
Sustainability certification
8.8
Scored 8.8
Fabulous
682 reviews
Cleanliness 9.2
Deluxe Island View, 2 Double Beds l Kids Stay and Eat Free |Enjoy the 15% off Spa Treatment | Free canoe, kayak, and snorkeling equipment when you stay with us l Complimentary 30 mins photography section
2 double beds
Breakfast included
1 night, 2 adults
CNY 2,101
Price CNY 2,101
+CNY 667 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
682 reviews",Sheraton Maldives Full Moon Resort & Spa,North Male Atoll,"Deluxe Island View, 2 Double Beds l Kids Stay and Eat Free |Enjoy the 15% off Spa Treatment | Free canoe, kayak, and snorkeling equipment when you stay with us l Complimentary 30 mins photography section",5 out of 5
,"1 night, 2 adults
CNY 554CNY 344
Original price CNY 554. Current price CNY 344.
+CNY 98 taxes and charges","Keyla Inn
Opens in new window
ThulusdhooShow on map
8.1
Scored 8.1
Very good
174 reviews
Standard Double Room
1 double bed
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site
1 night, 2 adults
CNY 554CNY 344
Original price CNY 554. Current price CNY 344.
+CNY 98 taxes and charges
See availability","8.1
Scored 8.1
Very good
174 reviews",Keyla Inn,Thulusdhoo,Standard Double Room,3 out of 5
