conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
US$59
Price US$59","Breakfast included
Courtyard Guesthouse
Opens in new window
HuraaShow on map
8.9
Scored 8.9
Fabulous
74 reviews
Deluxe Double Room
1 large double bed
Breakfast included
1 night, 2 adults
US$59
Price US$59
See availability","8.9
Scored 8.9
Fabulous
74 reviews",Courtyard Guesthouse,Huraa,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
US$215
Price US$215","Summer Island Maldives Resort
Opens in new window
North Male AtollShow on map
9.0
Scored 9.0
Superb
1,228 reviews
Location 9.3
Partner offer option
1 night, 2 adults
US$215
Price US$215
See availability","9.0
Scored 9.0
Superb
1,228 reviews",Summer Island Maldives Resort,North Male Atoll,Partner offer option,4 out of 5
,"1 night, 2 adults
US$125
Price US$125","Breakfast included
Palms Retreat
Opens in new window
FulhadhooShow on map
9.4
Scored 9.4
Superb
87 reviews
Location 9.5
Superior King Room
1 large double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
US$125
Price US$125
See availability","9.4
Scored 9.4
Superb
87 reviews",Palms Retreat,Fulhadhoo,Superior King Room,4 out of 5
,"1 night, 2 adults
US$53
Price US$53","Hulhan'gu Lodge
Opens in new window
HimmafushiShow on map
8.9
Scored 8.9
Fabulous
149 reviews
Deluxe Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
US$53
Price US$53
See availability","8.9
Scored 8.9
Fabulous
149 reviews",Hulhan'gu Lodge,Himmafushi,Deluxe Twin Room,3 out of 5
,"1 night, 2 adults
US$95
Price US$95","Breakfast included
Beach Veli
Opens in new window
UkulhasShow on map
9.1
Scored 9.1
Superb
128 reviews
Location 9.8
Standard Double Room
1 large double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
US$95
Price US$95
See availability","9.1
Scored 9.1
Superb
128 reviews",Beach Veli,Ukulhas,Standard Double Room,3 out of 5
,"1 night, 2 adults
US$135US$108
Original price US$135. Current price US$108.","Breakfast included
Stone Hotels Dhiffushi
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhiffushiShow on map
9.5
Scored 9.5
Exceptional
103 reviews
Location 9.5
Standard Double Room
3 beds (2 singles, 1 double)
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
US$135US$108
Original price US$135. Current price US$108.
See availability","9.5
Scored 9.5
Exceptional
103 reviews",Stone Hotels Dhiffushi,Dhiffushi,Standard Double Room,4 out of 5
,"1 night, 2 adults
US$83US$66
Original price US$83. Current price US$66.","Breakfast included
Triton Beach Hotel & Spa
Opens in new window
MaafushiShow on map
8.2
Scored 8.2
Very good
490 reviews
Getaway Deal
Deluxe Double or Twin Room with Pool View
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
US$83US$66
Original price US$83. Current price US$66.
See availability","8.2
Scored 8.2
Very good
490 reviews",Triton Beach Hotel & Spa,Maafushi,Deluxe Double or Twin Room with Pool View,3 out of 5
,"1 night, 2 adults
US$361
Price US$361","Breakfast included
LUX* South Ari Atoll Resort & Villas
Opens in new window
MaamigiliShow on map
9.3
Scored 9.3
Superb
331 reviews
Location 9.4
Beach Villa
1 extra-large double bed
Breakfast included
1 night, 2 adults
US$361
Price US$361
See availability","9.3
Scored 9.3
Superb
331 reviews",LUX* South Ari Atoll Resort & Villas,Maamigili,Beach Villa,5 out of 5
,"1 night, 2 adults
US$65
Price US$65","Breakfast included
Kaani Beach Hotel
Opens in new window
MaafushiShow on map
8.2
Scored 8.2
Very good
529 reviews
DELUXE ROOM
Breakfast included
1 night, 2 adults
US$65
Price US$65
See availability","8.2
Scored 8.2
Very good
529 reviews",Kaani Beach Hotel,Maafushi,DELUXE ROOM,3 out of 5
,"1 night, 2 adults
US$77
Price US$77","Club Gabbiano
Opens in new window
RasduShow on map
8.5
Scored 8.5
Very good
182 reviews
Location 9.6
Standard Double or Twin Room
1 large double bed
Free cancellation
Only 4 rooms left at this price on our site
1 night, 2 adults
US$77
Price US$77
See availability","8.5
Scored 8.5
Very good
182 reviews",Club Gabbiano,Rasdu,Standard Double or Twin Room,4 out of 5
,"1 night, 2 adults
US$929US$613
Original price US$929. Current price US$613.","Breakfast included
Finolhu Baa Atoll Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Baa AtollShow on map
Sustainability certification
9.4
Scored 9.4
Superb
165 reviews
Location 9.5
Lagoon Villa
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
1 night, 2 adults
US$929US$613
Original price US$929. Current price US$613.
See availability","9.4
Scored 9.4
Superb
165 reviews",Finolhu Baa Atoll Maldives,Baa Atoll,Lagoon Villa,5 out of 5
,"1 night, 2 adults
US$40
Price US$40","Olhumathi View Inn
Opens in new window
UkulhasShow on map
8.9
Scored 8.9
Fabulous
214 reviews
Location 9.5
Superior Queen Room (10% off on Excursions, Food & Beverages)
1 double bed
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
US$40
Price US$40
See availability","8.9
Scored 8.9
Fabulous
214 reviews",Olhumathi View Inn,Ukulhas,"Superior Queen Room (10% off on Excursions, Food & Beverages)",3 out of 5
,"1 night, 2 adults
US$54
Price US$54","Serene Sky Guest house
Opens in new window
ThoddooShow on map
9.1
Scored 9.1
Superb
58 reviews
Partner offer option
1 night, 2 adults
US$54
Price US$54
See availability","9.1
Scored 9.1
Superb
58 reviews",Serene Sky Guest house,Thoddoo,Partner offer option,3 out of 5
,"1 night, 2 adults
US$149
Price US$149","The Mureed
Opens in new window
FulidhooShow on map
9.4
Scored 9.4
Superb
257 reviews
Triple Room with Balcony
Multiple bed types
Only 1 room left at this price on our site
1 night, 2 adults
US$149
Price US$149
See availability","9.4
Scored 9.4
Superb
257 reviews",The Mureed,Fulidhoo,Triple Room with Balcony,3 out of 5
,"1 night, 2 adults
US$210US$65
Original price US$210. Current price US$65.","Breakfast included
iCom Marina Sea View
Opens in new window
MaafushiShow on map
8.1
Scored 8.1
Very good
706 reviews
Superior Twin Room with City View
2 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
US$210US$65
Original price US$210. Current price US$65.
See availability","8.1
Scored 8.1
Very good
706 reviews",iCom Marina Sea View,Maafushi,Superior Twin Room with City View,3 out of 5
,"1 night, 2 adults
US$128US$70
Original price US$128. Current price US$70.","Breakfast included
Velana Beach Hotel Maldives
Opens in new window
MaafushiShow on map
8.1
Scored 8.1
Very good
416 reviews
Getaway Deal
Premier City View with Balcony
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
US$128US$70
Original price US$128. Current price US$70.
See availability","8.1
Scored 8.1
Very good
416 reviews",Velana Beach Hotel Maldives,Maafushi,Premier City View with Balcony,4 out of 5
,"1 night, 2 adults
US$104
Price US$104","All meals included
Palm Garden
Opens in new window
ThoddooShow on map
9.6
Scored 9.6
Exceptional
69 reviews
Location 9.7
Double Room with Patio
1 large double bed
All meals included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
US$104
Price US$104
See availability","9.6
Scored 9.6
Exceptional
69 reviews",Palm Garden,Thoddoo,Double Room with Patio,3 out of 5
,"1 night, 2 adults
US$58
Price US$58","Breakfast included
Escapism Maldives
Opens in new window
FeridhooShow on map
9.6
Scored 9.6
Exceptional
63 reviews
Location 9.7
Deluxe Double Room
2 single beds
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site
1 night, 2 adults
US$58
Price US$58
See availability","9.6
Scored 9.6
Exceptional
63 reviews",Escapism Maldives,Feridhoo,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
US$190US$152
Original price US$190. Current price US$152.","Mi Lugar Maldives
Opens in new window
NolhivaranfaruShow on map
8.8
Scored 8.8
Fabulous
47 reviews
Location 9.5
Getaway Deal
Deluxe Double Room
2 beds (1 extra-large double, 1 sofa bed)
Breakfast & dinner included
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
US$190US$152
Original price US$190. Current price US$152.
See availability","8.8
Scored 8.8
Fabulous
47 reviews",Mi Lugar Maldives,Nolhivaranfaru,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
US$86
Price US$86","Starry Beach Inn
Opens in new window
HulhumaleShow on map
7.3
Scored 7.3
Good
545 reviews
Superior Queen Room
2 beds (1 single, 1 large double)
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
US$86
Price US$86
See availability","7.3
Scored 7.3
Good
545 reviews",Starry Beach Inn,Hulhumale,Superior Queen Room,4 out of 5
,"1 night, 2 adults
US$653
Price US$653","Dinner included
Lily Beach Resort and Spa - All Inclusive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhangethiShow on map
9.4
Scored 9.4
Superb
174 reviews
Location 9.5
Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 732feet²
1 double bed
Dinner included
1 night, 2 adults
US$653
Price US$653
See availability","9.4
Scored 9.4
Superb
174 reviews",Lily Beach Resort and Spa - All Inclusive,Dhangethi,Beach Villa,5 out of 5
,"1 night, 2 adults
US$469
Price US$469","Breakfast included
Drift Thelu Veliga Retreat
Opens in new window
DhangethiShow on map
9.1
Scored 9.1
Superb
207 reviews
Location 9.5
Water Villa with 20% off on SPA
Entire villa • 1 bedroom • 1 bathroom • 581.3feet²
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$469
Price US$469
See availability","9.1
Scored 9.1
Superb
207 reviews",Drift Thelu Veliga Retreat,Dhangethi,Water Villa with 20% off on SPA,4 out of 5
,"1 night, 2 adults
US$120
Price US$120","Mariana Inn
Opens in new window
GaafaruShow on map
9.3
Scored 9.3
Superb
28 reviews
Deluxe Double or Twin Room
Multiple bed types
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
US$120
Price US$120
See availability","9.3
Scored 9.3
Superb
28 reviews",Mariana Inn,Gaafaru,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
US$69
Price US$69","Breakfast included
One The Island
Opens in new window
NaifaruShow on map
9.2
Scored 9.2
Superb
30 reviews
Twin Room with Private Bathroom
2 single beds
Breakfast included
Only 6 rooms left at this price on our site
1 night, 2 adults
US$69
Price US$69
See availability","9.2
Scored 9.2
Superb
30 reviews",One The Island,Naifaru,Twin Room with Private Bathroom,3 out of 5
,"1 night, 2 adults
US$59
Price US$59","Breakfast included
Rehendhi Villa
Opens in new window
MaafushiShow on map
8.7
Scored 8.7
Fabulous
526 reviews
Standard Double Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
US$59
Price US$59
See availability","8.7
Scored 8.7
Fabulous
526 reviews",Rehendhi Villa,Maafushi,Standard Double Room,3 out of 5
,"1 night, 2 adults
US$77
Price US$77","Paralian Hulhumale'
Opens in new window
HulhumaleShow on map
8.0
Scored 8.0
Very good
779 reviews
Partner offer option
Free cancellation
1 night, 2 adults
US$77
Price US$77
See availability","8.0
Scored 8.0
Very good
779 reviews",Paralian Hulhumale',Hulhumale,Partner offer option,4 out of 5
,"1 night, 2 adults
US$58
Price US$58","Breakfast included
Summer Sky Thoddoo
Opens in new window
ThoddooShow on map
9.4
Scored 9.4
Superb
102 reviews
Location 9.3
Deluxe Double Room (2 Adults + 1 Child)
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
US$58
Price US$58
See availability","9.4
Scored 9.4
Superb
102 reviews",Summer Sky Thoddoo,Thoddoo,Deluxe Double Room (2 Adults + 1 Child),3 out of 5
,"1 night, 2 adults
US$310
Price US$310","Breakfast included
Sun Siyam Vilu Reef with Free Transfer
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Dhaalu AtollShow on map
9.3
Scored 9.3
Superb
552 reviews
Location 9.4
Beach Bungalow
1 large double bed
Breakfast included
1 night, 2 adults
US$310
Price US$310
See availability","9.3
Scored 9.3
Superb
552 reviews",Sun Siyam Vilu Reef with Free Transfer,Dhaalu Atoll,Beach Bungalow,5 out of 5
,"1 night, 2 adults
US$66
Price US$66","Hotel Star Shell
Opens in new window
HulhumaleShow on map
7.1
Scored 7.1
Good
426 reviews
Standard Double Room (10% off on Food & Beverage)
1 double bed
1 night, 2 adults
US$66
Price US$66
See availability","7.1
Scored 7.1
Good
426 reviews",Hotel Star Shell,Hulhumale,Standard Double Room (10% off on Food & Beverage),4 out of 5
,"1 night, 2 adults
US$100
Price US$100","Breakfast included
Isle Royal Inn
Opens in new window
FuvahmulahShow on map
9.6
Scored 9.6
Exceptional
13 reviews
Location 9.4
Double or Twin Room
1 extra-large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
US$100
Price US$100
See availability","9.6
Scored 9.6
Exceptional
13 reviews",Isle Royal Inn,Fuvahmulah,Double or Twin Room,3 out of 5
,"1 night, 2 adults
US$931US$651
Original price US$931. Current price US$651.","Breakfast included
Hurawalhi Island Resort
Opens in new window
KureduShow on map
9.7
Scored 9.7
Exceptional
237 reviews
Location 9.6
Ocean Villa
Entire bungalow • 1 bedroom • 1 bathroom • 1,130.2feet²
1 extra-large double bed
Breakfast included
Free cancellation
Only 3 left at this price on our site
1 night, 2 adults
US$931US$651
Original price US$931. Current price US$651.
See availability","9.7
Scored 9.7
Exceptional
237 reviews",Hurawalhi Island Resort,Kuredu,Ocean Villa,5 out of 5
,"1 night, 2 adults
US$77
Price US$77","Wow Inn Keyodhoo
Opens in new window
KeyodhooShow on map
8.3
Scored 8.3
Very good
18 reviews
Deluxe Double Room
1 double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
US$77
Price US$77
See availability","8.3
Scored 8.3
Very good
18 reviews",Wow Inn Keyodhoo,Keyodhoo,Deluxe Double Room,
,"1 night, 2 adults
US$894US$572
Original price US$894. Current price US$572.","All-inclusive
Dhigali Maldives - A Premium All-Inclusive Resort
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Raa AtollShow on map
9.3
Scored 9.3
Superb
428 reviews
Location 9.4
Getaway Deal
Beach Bungalow
1 extra-large double bed
All-inclusive
1 night, 2 adults
US$894US$572
Original price US$894. Current price US$572.
See availability","9.3
Scored 9.3
Superb
428 reviews",Dhigali Maldives - A Premium All-Inclusive Resort,Raa Atoll,Beach Bungalow,5 out of 5
,"1 night, 2 adults
US$178
Price US$178","Breakfast included
Manhattan Business Hotel, Male
Opens in new window
Male CityShow on map
8.3
Scored 8.3
Very good
751 reviews
Standard Room
1 double bed
Breakfast included
1 night, 2 adults
US$178
Price US$178
See availability","8.3
Scored 8.3
Very good
751 reviews","Manhattan Business Hotel, Male",Male City,Standard Room,4 out of 5
