conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 1,192 taxes and charges","Thoddoo Sunny Beach
Opens in new window
ThoddooShow on map
9.5
Scored 9.5
Exceptional
83 reviews
Deluxe Double Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 1,192 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
83 reviews",Thoddoo Sunny Beach,Thoddoo,Deluxe Double Room,
,"1 night, 2 adults
₱ 3,799
Price ₱ 3,799
+₱ 1,386 taxes and charges","Breakfast included
Tropic Tree Maldives
Opens in new window
GulhiShow on map
8.7
Scored 8.7
Fabulous
68 reviews
Superior Double Room
1 double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,799
Price ₱ 3,799
+₱ 1,386 taxes and charges
See availability","8.7
Scored 8.7
Fabulous
68 reviews",Tropic Tree Maldives,Gulhi,Superior Double Room,3 out of 5
,"1 night, 2 adults
₱ 67,542₱ 43,227
Original price ₱ 67,542. Current price ₱ 43,227.
+₱ 33,094 taxes and charges","Breakfast included
Baros Maldives
Opens in new window
Male CityShow on map
9.6
Scored 9.6
Exceptional
303 reviews
Location 9.7
Getaway Deal
Deluxe Beach Villa
1 extra-large double bed
Breakfast included
1 night, 2 adults
₱ 67,542₱ 43,227
Original price ₱ 67,542. Current price ₱ 43,227.
+₱ 33,094 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
303 reviews",Baros Maldives,Male City,Deluxe Beach Villa,5 out of 5
,"1 night, 2 adults
₱ 6,585₱ 5,268
Original price ₱ 6,585. Current price ₱ 5,268.
+₱ 843 taxes and charges","Breakfast included
Island Ambience
Opens in new window
MaafushiShow on map
9.5
Scored 9.5
Exceptional
247 reviews
Location 9.4
Getaway Deal
Deluxe Family Room
Multiple bed types
Breakfast included
Free cancellation
Only 1 room left at this price on our site
1 night, 2 adults
₱ 6,585₱ 5,268
Original price ₱ 6,585. Current price ₱ 5,268.
+₱ 843 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
247 reviews",Island Ambience,Maafushi,Deluxe Family Room,4 out of 5
,"1 night, 2 adults
₱ 3,799
Price ₱ 3,799
+₱ 1,386 taxes and charges","Newtown Inn
Opens in new window
HulhumaleShow on map
7.7
Scored 7.7
Good
215 reviews
Deluxe Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
1 night, 2 adults
₱ 3,799
Price ₱ 3,799
+₱ 1,386 taxes and charges
See availability","7.7
Scored 7.7
Good
215 reviews",Newtown Inn,Hulhumale,Deluxe Double or Twin Room,3 out of 5
,"1 night, 2 adults
₱ 2,758
Price ₱ 2,758
+₱ 1,099 taxes and charges","Cowry Inn
Opens in new window
FulidhooShow on map
9.1
Scored 9.1
Superb
51 reviews
Double Room with Garden View
1 large double bed
Only 1 room left at this price on our site
1 night, 2 adults
₱ 2,758
Price ₱ 2,758
+₱ 1,099 taxes and charges
See availability","9.1
Scored 9.1
Superb
51 reviews",Cowry Inn,Fulidhoo,Double Room with Garden View,
,"1 night, 2 adults
₱ 5,629
Price ₱ 5,629
+₱ 1,891 taxes and charges","Breakfast included
New Breeze Thoddoo Inn
Opens in new window
ThoddooShow on map
9.1
Scored 9.1
Superb
78 reviews
Location 9.5
Deluxe Double Room
2 beds (1 single, 1 extra-large double)
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 5,629
Price ₱ 5,629
+₱ 1,891 taxes and charges
See availability","9.1
Scored 9.1
Superb
78 reviews",New Breeze Thoddoo Inn,Thoddoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 5,572₱ 5,015
Original price ₱ 5,572. Current price ₱ 5,015.
+₱ 802 taxes and charges","Breakfast included
PrivHotel - Himandhoo
Opens in new window
Himandhoo Show on map
8.4
Scored 8.4
Very good
8 reviews
Double Room
1 double bed
Breakfast included
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 5,572₱ 5,015
Original price ₱ 5,572. Current price ₱ 5,015.
+₱ 802 taxes and charges
See availability","8.4
Scored 8.4
Very good
8 reviews",PrivHotel - Himandhoo,Himandhoo,Double Room,
,"1 night, 2 adults
₱ 3,293
Price ₱ 3,293
+₱ 1,378 taxes and charges","VIVA Beach Maldives
Opens in new window
HangnaameedhooShow on map
8.0
Scored 8.0
Very good
25 reviews
Deluxe Double Room with Balcony
1 double bed
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 3,293
Price ₱ 3,293
+₱ 1,378 taxes and charges
See availability","8.0
Scored 8.0
Very good
25 reviews",VIVA Beach Maldives,Hangnaameedhoo,Deluxe Double Room with Balcony,
,"1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 495 taxes and charges","Breakfast included
Rangali Etos Guraidhoo
Opens in new window
GuraidhooShow on map
8.8
Scored 8.8
Fabulous
92 reviews
Deluxe Double Room
2 beds (1 double, 1 large double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
₱ 3,096
Price ₱ 3,096
+₱ 495 taxes and charges
See availability","8.8
Scored 8.8
Fabulous
92 reviews",Rangali Etos Guraidhoo,Guraidhoo,Deluxe Double Room,
,"1 night, 2 adults
₱ 1,970
Price ₱ 1,970
+₱ 653 taxes and charges","iHaven Thulusdhoo
Opens in new window
ThulusdhooShow on map
7.8
Scored 7.8
Good
222 reviews
Double Room
4 beds (2 singles, 2 doubles)
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 1,970
Price ₱ 1,970
+₱ 653 taxes and charges
See availability","7.8
Scored 7.8
Good
222 reviews",iHaven Thulusdhoo,Thulusdhoo,Double Room,3 out of 5
,"1 night, 2 adults
₱ 167,448
Price ₱ 167,448
+₱ 160,497 taxes and charges","Breakfast included
The St. Regis Maldives Vommuli Resort
Opens in new window
Dhaalu AtollShow on map
9.1
Scored 9.1
Superb
20 reviews
2-Bedroom Ocean Villa
Entire villa • 2 bedrooms • 2 bathrooms • 334m²
2 beds (1 extra-large double, 1 large double)
Breakfast included
Only 2 left at this price on our site
1 night, 2 adults
₱ 167,448
Price ₱ 167,448
+₱ 160,497 taxes and charges
See availability","9.1
Scored 9.1
Superb
20 reviews",The St. Regis Maldives Vommuli Resort,Dhaalu Atoll,2-Bedroom Ocean Villa,5 out of 5
,"1 night, 2 adults
₱ 17,057
Price ₱ 17,057
+₱ 4,708 taxes and charges","Breakfast included
Maagiri Hotel
Opens in new window
Male CityShow on map
7.8
Scored 7.8
Good
139 reviews
Premier Room (Free Return Airport Transfer & 10% off on Food & Beverage)
1 extra-large double bed
Breakfast included
1 night, 2 adults
₱ 17,057
Price ₱ 17,057
+₱ 4,708 taxes and charges
See availability","7.8
Scored 7.8
Good
139 reviews",Maagiri Hotel,Male City,Premier Room (Free Return Airport Transfer & 10% off on Food & Beverage),4 out of 5
,"1 night, 2 adults
₱ 2,251
Price ₱ 2,251
+₱ 923 taxes and charges","Breakfast included
Island Life Maldives Retreat & Spa
Opens in new window
MagoodhooShow on map
8.5
Scored 8.5
Very good
33 reviews
Deluxe Double Room
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 2,251
Price ₱ 2,251
+₱ 923 taxes and charges
See availability","8.5
Scored 8.5
Very good
33 reviews",Island Life Maldives Retreat & Spa,Magoodhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 3,659₱ 3,476
Original price ₱ 3,659. Current price ₱ 3,476.
+₱ 1,383 taxes and charges","Breakfast included
Arora View
Opens in new window
MaafushiShow on map
9.2
Scored 9.2
Superb
129 reviews
Standard Double Room (10% off on Food & Beverage)
Beds: 1 double or 2 singles
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 3,659₱ 3,476
Original price ₱ 3,659. Current price ₱ 3,476.
+₱ 1,383 taxes and charges
See availability","9.2
Scored 9.2
Superb
129 reviews",Arora View,Maafushi,Standard Double Room (10% off on Food & Beverage),3 out of 5
,"1 night, 2 adults
₱ 8,161₱ 3,673
Original price ₱ 8,161. Current price ₱ 3,673.
+₱ 1,351 taxes and charges","Breakfast included
Kuredhi Beach Inn
Opens in new window
MaafushiShow on map
8.4
Scored 8.4
Very good
235 reviews
Deluxe Double Room with Balcony
1 large double bed
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 8,161₱ 3,673
Original price ₱ 8,161. Current price ₱ 3,673.
+₱ 1,351 taxes and charges
See availability","8.4
Scored 8.4
Very good
235 reviews",Kuredhi Beach Inn,Maafushi,Deluxe Double Room with Balcony,3 out of 5
,"1 night, 2 adults
₱ 4,784
Price ₱ 4,784
+₱ 1,996 taxes and charges","Breakfast included
Coco Villa Ukulhas
Opens in new window
UkulhasShow on map
9.3
Scored 9.3
Superb
7 reviews
Family Room with Balcony
2 beds (1 single, 1 extra-large double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 4,784
Price ₱ 4,784
+₱ 1,996 taxes and charges
See availability","9.3
Scored 9.3
Superb
7 reviews",Coco Villa Ukulhas,Ukulhas,Family Room with Balcony,3 out of 5
,"1 night, 2 adults
₱ 9,138
Price ₱ 9,138
+₱ 1,736 taxes and charges","Breakfast included
Dhigurah Cottage
Opens in new window
DhigurahShow on map
9.2
Scored 9.2
Superb
28 reviews
Deluxe Family Room
3 beds (2 singles, 1 double)
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site
1 night, 2 adults
₱ 9,138
Price ₱ 9,138
+₱ 1,736 taxes and charges
See availability","9.2
Scored 9.2
Superb
28 reviews",Dhigurah Cottage,Dhigurah,Deluxe Family Room,3 out of 5
,"1 night, 2 adults
₱ 6,352
Price ₱ 6,352
+₱ 1,922 taxes and charges","Breakfast included
Aveyla Manta Village
Opens in new window
DharavandhooShow on map
8.9
Scored 8.9
Fabulous
89 reviews
Location 9.3
Deluxe Double or Twin Room with City View
2 single beds
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 6,352
Price ₱ 6,352
+₱ 1,922 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
89 reviews",Aveyla Manta Village,Dharavandhoo,Deluxe Double or Twin Room with City View,4 out of 5
,"1 night, 2 adults
₱ 5,775
Price ₱ 5,775
+₱ 1,932 taxes and charges","Breakfast included
Manta Stay Thoddoo, Maldives
Opens in new window
ThoddooShow on map
9.6
Scored 9.6
Exceptional
66 reviews
Location 9.4
Double Room with Garden View
2 beds (1 single, 1 extra-large double)
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 5,775
Price ₱ 5,775
+₱ 1,932 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
66 reviews","Manta Stay Thoddoo, Maldives",Thoddoo,Double Room with Garden View,3 out of 5
,"1 night, 2 adults
₱ 4,973
Price ₱ 4,973
Includes taxes and charges","Fanfini Residence Male’
Opens in new window
Male CityShow on map
8.6
Scored 8.6
Fabulous
99 reviews
One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 28m²
1 double bed
Only 4 left at this price on our site
1 night, 2 adults
₱ 4,973
Price ₱ 4,973
Includes taxes and charges
See availability","8.6
Scored 8.6
Fabulous
99 reviews",Fanfini Residence Male’,Male City,One-Bedroom Apartment,3 out of 5
,"1 night, 2 adults
₱ 4,103₱ 3,693
Original price ₱ 4,103. Current price ₱ 3,693.
+₱ 1,357 taxes and charges","Paradise Retreat, Maafushi
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MaafushiShow on map
7.6
Scored 7.6
Good
176 reviews
Deluxe Double Room
1 double bed
Breakfast included
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 4,103₱ 3,693
Original price ₱ 4,103. Current price ₱ 3,693.
+₱ 1,357 taxes and charges
See availability","7.6
Scored 7.6
Good
176 reviews","Paradise Retreat, Maafushi",Maafushi,Deluxe Double Room,
,"1 night, 2 adults
₱ 52,908
Price ₱ 52,908
+₱ 15,278 taxes and charges","All-inclusive
OBLU SELECT Lobigili - Premium All-Inclusive with Free Transfers
Opens in new window
Male CityShow on map
9.6
Scored 9.6
Exceptional
201 reviews
Location 9.6
Water Villa
1 extra-large double bed
All-inclusive
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 52,908
Price ₱ 52,908
+₱ 15,278 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
201 reviews",OBLU SELECT Lobigili - Premium All-Inclusive with Free Transfers,Male City,Water Villa,5 out of 5
,"1 night, 2 adults
₱ 27,545
Price ₱ 27,545
+₱ 30,117 taxes and charges","All meals included
Joy Island Maldives All Inclusive Resort
Opens in new window
Male CityShow on map
8.5
Scored 8.5
Very good
10 reviews
Location 9.5
Beach Villa with Sunrise View
2 beds (1 extra-large double, 1 sofa bed)
All meals included
1 night, 2 adults
₱ 27,545
Price ₱ 27,545
+₱ 30,117 taxes and charges
See availability","8.5
Scored 8.5
Very good
10 reviews",Joy Island Maldives All Inclusive Resort,Male City,Beach Villa with Sunrise View,5 out of 5
,"1 night, 2 adults
₱ 50,375
Price ₱ 50,375
+₱ 14,579 taxes and charges","All-inclusive
OBLU NATURE Helengeli-All-Inclusive with free Transfers
Opens in new window
North Male AtollShow on map
8.9
Scored 8.9
Fabulous
345 reviews
Deluxe Beach Villa
1 extra-large double bed
All-inclusive
1 night, 2 adults
₱ 50,375
Price ₱ 50,375
+₱ 14,579 taxes and charges
See availability","8.9
Scored 8.9
Fabulous
345 reviews",OBLU NATURE Helengeli-All-Inclusive with free Transfers,North Male Atoll,Deluxe Beach Villa,4 out of 5
,"1 night, 2 adults
₱ 122,138
Price ₱ 122,138
+₱ 34,386 taxes and charges","Breakfast included
Jumeirah Maldives, Olhahali Island
Opens in new window
North Male AtollShow on map
9.3
Scored 9.3
Superb
218 reviews
Location 9.4
Water Villa with Pool
1 extra-large double bed
Breakfast included
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 122,138
Price ₱ 122,138
+₱ 34,386 taxes and charges
See availability","9.3
Scored 9.3
Superb
218 reviews","Jumeirah Maldives, Olhahali Island",North Male Atoll,Water Villa with Pool,5 out of 5
,"1 night, 2 adults
₱ 2,251
Price ₱ 2,251
+₱ 360 taxes and charges","Breakfast included
Mathiveri Beach View
Opens in new window
MathiveriShow on map
7.9
Scored 7.9
Good
62 reviews
Deluxe Double or Twin Room with Sea View
1 large double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 2,251
Price ₱ 2,251
+₱ 360 taxes and charges
See availability","7.9
Scored 7.9
Good
62 reviews",Mathiveri Beach View,Mathiveri,Deluxe Double or Twin Room with Sea View,3 out of 5
,"1 night, 2 adults
₱ 2,695
Price ₱ 2,695
+₱ 744 taxes and charges","Dhiffushi White Sand Beach
Opens in new window
DhiffushiShow on map
8.1
Scored 8.1
Very good
101 reviews
Deluxe Double Room with Balcony
1 large double bed
Breakfast included
Free cancellation
1 night, 2 adults
₱ 2,695
Price ₱ 2,695
+₱ 744 taxes and charges
See availability","8.1
Scored 8.1
Very good
101 reviews",Dhiffushi White Sand Beach,Dhiffushi,Deluxe Double Room with Balcony,4 out of 5
,"1 night, 2 adults
₱ 100,187
Price ₱ 100,187
+₱ 74,255 taxes and charges","Breakfast included
Naladhu Private Island Maldives
Opens in new window
South Male AtollShow on map
9.5
Scored 9.5
Exceptional
37 reviews
Location 9.3
Ocean House with Pool and Private Beach Cabana
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Free cancellation
Only 6 rooms left at this price on our site
1 night, 2 adults
₱ 100,187
Price ₱ 100,187
+₱ 74,255 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
37 reviews",Naladhu Private Island Maldives,South Male Atoll,Ocean House with Pool and Private Beach Cabana,5 out of 5
,"1 night, 2 adults
₱ 4,010
Price ₱ 4,010
+₱ 1,445 taxes and charges","Breakfast included
Trip Villa
Opens in new window
UkulhasShow on map
9.5
Scored 9.5
Exceptional
92 reviews
Location 9.9
Deluxe Bungalow
Entire bungalow • 1 bedroom • 1 living room • 1 bathroom • 16m²
1 double bed
Breakfast included
Only 1 left at this price on our site
1 night, 2 adults
₱ 4,010
Price ₱ 4,010
+₱ 1,445 taxes and charges
See availability","9.5
Scored 9.5
Exceptional
92 reviews",Trip Villa,Ukulhas,Deluxe Bungalow,3 out of 5
,"1 night, 2 adults
₱ 5,066
Price ₱ 5,066
+₱ 1,305 taxes and charges","Breakfast included
Eden Blue
Opens in new window
ThulusdhooShow on map
9.6
Scored 9.6
Exceptional
232 reviews
Deluxe Double Room
1 double bed
Breakfast included
Free cancellation
Only 3 rooms left at this price on our site
1 night, 2 adults
₱ 5,066
Price ₱ 5,066
+₱ 1,305 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
232 reviews",Eden Blue,Thulusdhoo,Deluxe Double Room,3 out of 5
,"1 night, 2 adults
₱ 2,955
Price ₱ 2,955
+₱ 1,153 taxes and charges","Karaa Village
Opens in new window
ThoddooShow on map
9.6
Scored 9.6
Exceptional
43 reviews
Location 9.4
Deluxe Double Room
2 single beds
Only 1 room left at this price on our site
1 night, 2 adults
₱ 2,955
Price ₱ 2,955
+₱ 1,153 taxes and charges
See availability","9.6
Scored 9.6
Exceptional
43 reviews",Karaa Village,Thoddoo,Deluxe Double Room,4 out of 5
,"1 night, 2 adults
₱ 3,377₱ 3,039
Original price ₱ 3,377. Current price ₱ 3,039.
+₱ 824 taxes and charges","Endheri Sunset Dhangethi
Opens in new window
DhangethiShow on map
9.0
Scored 9.0
Superb
140 reviews
Location 9.6
Double Room with Garden View
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site
1 night, 2 adults
₱ 3,377₱ 3,039
Original price ₱ 3,377. Current price ₱ 3,039.
+₱ 824 taxes and charges
See availability","9.0
Scored 9.0
Superb
140 reviews",Endheri Sunset Dhangethi,Dhangethi,Double Room with Garden View,3 out of 5
